sample	chromosome	part_name	reads_us	reads_ds	t_e	t_s	max_term
flask_7	0x58v50	L3S2P21	25686.24	256.08	0.00996954011175	100.305529522	N
flask_7	0x58v50	ECK120033737	1694.24	0.0	0.000590235149684	1694.24	Y
flask_7	0x58v50	L3S2P22	2886.2	536.52	0.185891483612	5.37948259152	N
flask_7	0x58v50	ECK120029600	6200.28	41.0	0.00661260459205	151.226341463	N
flask_7	0x58v50	L3S3P21-2	20.4	0.0	0.0490196078431	20.4	Y
flask_7	0x58v50	L3S2P24	51949.32	857.2	0.016500697218	60.6034997667	N
flask_7	0x58v50	L3S2P11	6934.28	262.04	0.0377890711076	26.4626774538	N
flask_7	0x58v50	L3S2P55	5317.0	227.68	0.0428211397405	23.3529515109	N
