locus_id	gene_name	log2(FC)	log2(CPM)	p_value	fdr
ECDH10B_2972	fucK	-1.79036849911253	2.77549680186347	0.192919841394497	0.929518494013587
ECDH10B_2138	insH-6	-1.96216447271112	3.56491467087432	0.193074676936163	0.929518494013587
ECDH10B_3712	yhjR	-2.03927185507442	4.75556742088911	0.193535957867799	0.929518494013587
ECDH10B_2036	yecG	-1.78119173167617	2.51719839103413	0.193818484314434	0.929518494013587
ECDH10B_1355	lacA	-2.48888585614646	4.90394786112778	0.193923339095249	0.929518494013587
ECDH10B_2216	udk	-2.00181270095524	4.16736464815359	0.194270221558172	0.929518494013587
ECDH10B_3382	mtgA	-1.98377176687987	4.16889281968013	0.194548814856275	0.929518494013587
ECDH10B_1795	cfa	-2.01968027642446	4.62329868332044	0.19462906392731	0.929518494013587
ECDH10B_4305	basR	2.56429332737557	5.37647349220298	0.195112327503552	0.929518494013587
ECDH10B_1888	ydjX	-1.94323202221341	3.03866638823692	0.195458282783735	0.929518494013587
ECDH10B_2858	yqaB	1.78118468568107	6.38472277005822	0.195616243741458	0.929518494013587
ECDH10B_4372	purA	-1.13393481949758	9.18655669388868	0.196050690445942	0.929518494013587
ECDH10B_1011	ycbT	5.97567256370722	1.25129174242683	0.196120378587111	0.929518494013587
ECDH10B_4269	yjcO	-2.00286552374633	4.43606602852321	0.196190754325982	0.929518494013587
ECDH10B_4181	thiF	5.975491299494	1.25129174242683	0.196254252749094	0.929518494013587
ECDH10B_2194	wcaL	3.35895897679031	4.37864228257311	0.196703881834368	0.929518494013587
ECDH10B_0261	argF	2.75502864050058	4.34786239740179	0.196791234634582	0.929518494013587
ECDH10B_4277	alsC	-1.87858564951766	1.38945990630879	0.196807360453099	0.929518494013587
ECDH10B_1347	2	6.01676931863485	1.2843153246117	0.19704378664968	0.929518494013587
ECDH10B_0740	nagD	-1.56312753573845	5.92962189368606	0.197487433263604	0.929518494013587
ECDH10B_3258	ygjN	6.05656399499769	1.31648606859172	0.197900696535413	0.929518494013587
ECDH10B_4112	yiiT	-1.92987027892617	3.6079849099356	0.197927576330581	0.929518494013587
ECDH10B_3703	kdgK	-1.98615105267916	4.22393964436561	0.197937107499795	0.929518494013587
ECDH10B_0332	yaiV	6.05648165909146	1.31648606859172	0.19796281805259	0.929518494013587
ECDH10B_1073	yccE	6.05642332840864	1.31648606859172	0.198006839742776	0.929518494013587
ECDH10B_2362	napG	-1.9183614641482	3.75651307329352	0.1981836039627	0.929518494013587
ECDH10B_4558	creD	-1.73302278873168	2.0945200261284	0.198544230087176	0.929518494013587
ECDH10B_0851	moaC	-1.80486679995727	3.29979753512905	0.198955588508491	0.929518494013587
ECDH10B_4113	fpr	-1.36190203067308	6.5976743423278	0.199162932555246	0.929518494013587
ECDH10B_1400	osmB	2.16928281241661	5.87792753212325	0.199380973583033	0.929518494013587
ECDH10B_3198	ygiW	-1.89688943659422	5.13004088622508	0.199560722307072	0.929518494013587
ECDH10B_0243	insO-1	-1.81096423082583	3.19939172126945	0.199614450900673	0.929518494013587
ECDH10B_2755	kgtP	1.25947767841611	9.36820066747946	0.199662243514368	0.929518494013587
ECDH10B_0862	ybhF	-2.01807475299319	4.2577262639206	0.199669607723689	0.929518494013587
ECDH10B_2514	yfdH	-2.00124274581588	5.45747220173227	0.199904645454176	0.92962053674959
ECDH10B_1117	ymdB	-1.8464926944383	2.73270063296083	0.201027626573054	0.932369178716965
ECDH10B_2383	yfaP	-5.62610440481076	0.992099482962292	0.201160533253881	0.932369178716965
ECDH10B_0325	hemB	-1.69905556846173	6.24000981022175	0.201188284579913	0.932369178716965
ECDH10B_0132	fhuD	-1.78158354223666	2.73253910392574	0.201406411618743	0.932369178716965
ECDH10B_3630	livM	-1.76237196036942	2.59806631706507	0.201564451061462	0.932369178716965
ECDH10B_0198	yafT	-1.87279574867178	2.74878111616791	0.201926293263871	0.933053486458691
ECDH10B_2345	yejL	-1.71239002408602	2.60976271692194	0.202404074448388	0.934109778946224
ECDH10B_3250	ebgR	-1.90919392184542	5.1239549132707	0.202694817609762	0.934109778946224
ECDH10B_3385	arcB	-1.67153792105387	7.12950796053052	0.202827964436074	0.934109778946224
ECDH10B_2266	mrp	-1.63295715298747	6.79810053066048	0.20301147878061	0.934109778946224
ECDH10B_1235	hlyE	-1.82132091154198	2.44550636717655	0.203702839730884	0.936303252798856
ECDH10B_2368	yojI	2.41339170702886	5.64536156898554	0.20425455456298	0.937850912635494
ECDH10B_4559	arcA	-1.30229329526198	8.53172437365631	0.205074699734457	0.940626540737857
ECDH10B_2701	yfhR	2.68517009071163	3.93102776106891	0.205607892616726	0.940783965973867
ECDH10B_0745	glnS	-1.64567020714116	7.85708118879937	0.205622907108474	0.940783965973867
ECDH10B_3256	fadH	-1.82121339428045	3.06528225694133	0.205756053080942	0.940783965973867
ECDH10B_1741	rstA	-1.88630972336494	5.1602009832254	0.206339537362895	0.942463939242877
ECDH10B_0919	grxA	-1.74476786132418	1.93679601626238	0.206718652167051	0.94320790873711
ECDH10B_0835	pgl	-1.64539311197004	6.40431579388959	0.207145534267829	0.944168046474682
ECDH10B_1238	dsbB	-1.95691709739499	4.26905765470449	0.207966027596291	0.946068463773187
ECDH10B_3100	fbaA	-1.03527554047248	10.8128616513873	0.208188278919877	0.946068463773187
ECDH10B_0147	map	-1.29370378395005	6.97511604052258	0.208213141958335	0.946068463773187
ECDH10B_1292	purU	-1.7494454456657	5.84326804587421	0.208891145643929	0.947467939753327
ECDH10B_1298	tdk	2.60860389993778	3.53352239394322	0.209028662428062	0.947467939753327
ECDH10B_0363	yajC	-1.70675246231975	5.96175255090742	0.209234444410215	0.947467939753327
ECDH10B_4167	thrT	2.19916538801944	4.86270273201514	0.209389980266439	0.947467939753327
ECDH10B_4111	yiiS	-1.9170190202792	3.20631966460452	0.210637268431202	0.948625141939604
ECDH10B_4456	yjgR	-1.8585639827655	3.77078201132812	0.211127321973491	0.948625141939604
ECDH10B_1615	ddpD	3.5640921893007	3.68046333931119	0.211538264547614	0.948625141939604
ECDH10B_0032	dapB	-1.86631037897048	6.45697577500603	0.211699665044315	0.948625141939604
ECDH10B_4555	creA	-1.93189521576748	4.20106536617529	0.211715423962064	0.948625141939604
ECDH10B_0114	panB	-1.74452941750969	5.66540129706987	0.211725886290079	0.948625141939604
ECDH10B_1211	ycgE	1.39982527847739	7.21620898188046	0.211772652741258	0.948625141939604
ECDH10B_0247	mmuM	-1.9057547126376	4.29730628172858	0.212118660466625	0.948625141939604
ECDH10B_3945	rrsC	-1.95475812119549	4.89771839046647	0.212147436691813	0.948625141939604
ECDH10B_1058	insA-4	-2.77831837630047	1.15895672223813	0.212421223211795	0.948625141939604
ECDH10B_1252	dhaL	-1.75828902988316	5.63576390135163	0.21255610680132	0.948625141939604
ECDH10B_0976	ycaP	-2.00035362168054	1.53927605071963	0.213399053040544	0.948625141939604
ECDH10B_2718	glyA	-1.12808884781322	8.60670790029378	0.213874369964023	0.948625141939604
ECDH10B_4288	phnK	6.32318280992268	1.10992478492983	0.214728040912192	0.948625141939604
ECDH10B_1432	ycjS	6.32323828560283	1.10992478492983	0.214782813006285	0.948625141939604
ECDH10B_2177	gnd	-1.12557423125446	9.06901531323988	0.215018064308288	0.948625141939604
ECDH10B_3122	gshB	-1.71753755079471	5.74891922934678	0.215173965165907	0.948625141939604
ECDH10B_1964	yobG	-1.77987752363046	3.48830123577844	0.21541365967086	0.948625141939604
ECDH10B_3692	gadY	-1.89568216888847	3.94492501095116	0.215514723054141	0.948625141939604
ECDH10B_1917	gapA	-0.995243146818832	11.4025774739648	0.215879587076446	0.948625141939604
ECDH10B_1841	ydiE	-3.1432401306129	0.918228456227259	0.216360954614472	0.948625141939604
ECDH10B_0953	serW	2.66420479367106	3.60537984880254	0.216367361401146	0.948625141939604
ECDH10B_3784	yibL	-1.92618209298357	5.51220734938302	0.216619055051658	0.948625141939604
ECDH10B_2537	yfdV	5.84339978638893	1.14660687247764	0.216959877267128	0.948625141939604
ECDH10B_2650	hyfD	5.84324199445446	1.14660687247764	0.217075054241852	0.948625141939604
ECDH10B_1180	ycfP	-1.68200943874271	6.09216535379782	0.217720023468152	0.948625141939604
ECDH10B_0224	proB	-1.64636681120281	6.29492833253453	0.217788025588724	0.948625141939604
ECDH10B_1462	ydaM	-1.73079795060756	2.69699699604093	0.218015472577033	0.948625141939604
ECDH10B_1658	yneK	5.88897203878025	1.18249151729676	0.218184082211713	0.948625141939604
ECDH10B_4387	ulaG	-2.22839226884798	1.79160267899062	0.218300068293111	0.948625141939604
ECDH10B_2716	yphG	-1.56276693803389	2.06152083456921	0.218513987524254	0.948625141939604
ECDH10B_3944	yieP	-1.57135231596224	7.23745140529863	0.218922571565693	0.948625141939604
ECDH10B_4042	alaT	5.93343013720129	1.21736771015286	0.218940424591698	0.948625141939604
ECDH10B_1344	ECDH10B_1344	5.9333839027608	1.21736771015286	0.218974866085734	0.948625141939604
ECDH10B_0411	ffs	-1.74086690792329	2.39566613987195	0.219210082644703	0.948625141939604
ECDH10B_0016	insL-1	-1.7715291608803	3.27435911992236	0.219369173883765	0.948625141939604
ECDH10B_0891	ybiV	2.25000174917456	4.77604155548266	0.219688042383532	0.948625141939604
ECDH10B_0169	rof	-1.8528160574997	4.13386479864672	0.220406676641637	0.948625141939604
ECDH10B_2845	proX	-3.53105221192766	1.12249250453548	0.220908533924416	0.948625141939604
ECDH10B_0313	yaiO	3.1662191173973	3.55945553934101	0.221452103107015	0.948625141939604
ECDH10B_1978	ryeA	-1.67974904242766	1.6483366538126	0.2221856945034	0.948625141939604
ECDH10B_2516	tfaS	-1.70237498885858	2.36879024730352	0.222542460221925	0.948625141939604
ECDH10B_2687	sseA	-1.67067211014682	6.0080764910943	0.222576945505751	0.948625141939604
ECDH10B_1251	dhaM	-1.29819677686958	7.50632931061206	0.222674433099362	0.948625141939604
ECDH10B_2287	yehZ	-1.71888322977081	3.03114308221043	0.223401680583007	0.948625141939604
ECDH10B_2606	eutB	-1.70863859610639	2.68814907662993	0.223589867292851	0.948625141939604
ECDH10B_3933	yieM	-1.56593768517661	6.5016924932391	0.225018754066057	0.948625141939604
ECDH10B_2008	yecD	-1.67128100796567	2.70308841936319	0.225058319027458	0.948625141939604
ECDH10B_2188	rfbC	-1.88281533717275	4.61667654458895	0.225666261004255	0.948625141939604
ECDH10B_3070	ygfX	-1.86883374653594	5.73861365285733	0.225729430778883	0.948625141939604
ECDH10B_2459	pta	-1.19356245499628	8.91827287917959	0.226047698732098	0.948625141939604
ECDH10B_2706	hcaF	3.20398120264264	3.92874806904997	0.227134273027432	0.948625141939604
ECDH10B_1754	malX	-1.69117319094564	3.20281135586933	0.227485840413163	0.948625141939604
ECDH10B_3627	ugpB	2.63776802580017	3.54190913277889	0.227911691482293	0.948625141939604
ECDH10B_1731	ydgD	-1.86234288174843	4.19101947033336	0.228784204950945	0.948625141939604
ECDH10B_4132	yijE	-1.87913644772099	4.84489058087378	0.228835412027399	0.948625141939604
ECDH10B_0175	proS	-1.1588338668722	8.34215470041897	0.228867500205064	0.948625141939604
ECDH10B_3844	yicS	-4.80715300605936	0.561286151653209	0.229113822657363	0.948625141939604
ECDH10B_3218	insC-5	-4.80714769776528	0.561286151653209	0.229167690495989	0.948625141939604
ECDH10B_1680	ynfO	-4.77385027331395	0.537318095224449	0.229208205510574	0.948625141939604
ECDH10B_1679	nohA	-4.80713291060852	0.561286151653209	0.229317891667357	0.948625141939604
ECDH10B_2096	dsrA	-4.80713155989041	0.561286151653209	0.229331622153915	0.948625141939604
ECDH10B_1169	yceG	1.94650262628317	5.55723176302872	0.229352643596793	0.948625141939604
ECDH10B_4302	yjcZ	-4.91755216808281	0.614604394579151	0.229386537622973	0.948625141939604
ECDH10B_1143	flgA	-4.91755127623013	0.614604394579151	0.229396175174913	0.948625141939604
ECDH10B_2434	yfbM	-4.8071237420484	0.561286151653209	0.229411127644812	0.948625141939604
ECDH10B_0477	ybcF	-4.77387662811839	0.537318095224449	0.229459949467635	0.948625141939604
ECDH10B_1626	yddB	-4.91753747180736	0.614604394579151	0.229545460393333	0.948625141939604
ECDH10B_1359	mhpA	-4.91753722233996	0.614604394579151	0.229548160140529	0.948625141939604
ECDH10B_1245	ldcA	-1.77768891310568	3.83467285497686	0.229611198975266	0.948625141939604
ECDH10B_1038	yccX	-1.52449735399095	1.83199603143392	0.229629497815742	0.948625141939604
ECDH10B_0503	ybcN	-4.80710138610871	0.561286151653209	0.22963880800995	0.948625141939604
ECDH10B_1639	hipB	-4.77389770398012	0.537318095224449	0.229661711027763	0.948625141939604
ECDH10B_1438	ompG	-4.91752275630026	0.614604394579151	0.229704829668217	0.948625141939604
ECDH10B_1837	ydiD	-5.02005568460784	0.665681382416482	0.229977865424985	0.948625141939604
ECDH10B_0442	ybaS	-5.02005151297765	0.665681382416482	0.230025875074024	0.948625141939604
ECDH10B_4500	yjhI	-4.92215157246919	0.607755176037112	0.230067177212257	0.948625141939604
ECDH10B_3282	yhaK	-4.92215232216772	0.607755176037112	0.230075028434613	0.948625141939604
ECDH10B_3443	yhdW	-5.02004624407037	0.665681382416482	0.230086544035883	0.948625141939604
ECDH10B_1365	kch	-5.02004455721842	0.665681382416482	0.230105974693761	0.948625141939604
ECDH10B_0118	yadM	-5.02003083212246	0.665681382416482	0.230264205359901	0.948625141939604
ECDH10B_2148	yeeS	-5.020027534923	0.665681382416482	0.230302252617679	0.948625141939604
ECDH10B_1940	yeaW	-4.92217609745203	0.607755176037112	0.230324327040568	0.948625141939604
ECDH10B_2970	fucP	-5.02001689453762	0.665681382416482	0.230425128193238	0.948625141939604
ECDH10B_1104	serX	-5.05661020647247	0.674434743097864	0.230525350756278	0.948625141939604
ECDH10B_1431	ycjR	-4.92219662687986	0.607755176037112	0.230540078277115	0.948625141939604
ECDH10B_2511	argW	-5.02000542311067	0.665681382416482	0.230557760547198	0.948625141939604
ECDH10B_0280	matC	-4.92220445570935	0.607755176037112	0.230622473585354	0.948625141939604
ECDH10B_4533	osmY	1.55381420270251	6.42215928385866	0.230680541755595	0.948625141939604
ECDH10B_0317	insD-1	-5.05662774625916	0.674434743097864	0.230725103899417	0.948625141939604
ECDH10B_2560	alaX	-5.0199908865299	0.665681382416482	0.230726070887942	0.948625141939604
ECDH10B_0117	yadL	-4.92221769723621	0.607755176037112	0.230761985591053	0.948625141939604
ECDH10B_1059	insB-4	-4.92222016243584	0.607755176037112	0.230787979671234	0.948625141939604
ECDH10B_3690	mdtF	-1.82799172206779	5.3376023356059	0.230835020760704	0.948625141939604
ECDH10B_3499	gspC	-5.05664556966324	0.674434743097864	0.230928487466381	0.948625141939604
ECDH10B_1840	aroH	-1.88158688942178	4.60547914891621	0.230957027948035	0.948625141939604
ECDH10B_2820	ileY	-4.92224746264036	0.607755176037112	0.231076283214925	0.948625141939604
ECDH10B_2693	hscA	1.39966130081578	7.14116314245412	0.23113961105758	0.948625141939604
ECDH10B_1316	ECDH10B_1316	-5.05666718883474	0.674434743097864	0.231175728079275	0.948625141939604
ECDH10B_4340	efp	-1.18836043048977	7.9264739884208	0.231534787477205	0.949205585503353
ECDH10B_0782	abrB	-1.78040758039596	3.4807487945056	0.232767184516678	0.953361933203521
ECDH10B_4534	ytjA	2.25788693472945	4.27048236859985	0.233065808904296	0.953689548255664
ECDH10B_1310	yciU	-1.76723600419378	3.70928780632435	0.234017790429971	0.956107910038164
ECDH10B_0111	panD	-1.53645117197769	7.01241961123348	0.234189086569697	0.956107910038164
ECDH10B_3264	alx	1.41923018177972	6.95801447429496	0.23431438693966	0.956107910038164
ECDH10B_4422	ytfQ	-1.70671837368797	3.16163263900472	0.234784713916326	0.956830417433766
ECDH10B_3498	gspA	2.91259635223041	2.94564599274102	0.235553928723261	0.956830417433766
ECDH10B_0868	ybiB	-1.80122221161577	3.92855578886361	0.23582267237848	0.956830417433766
ECDH10B_3923	atpF	-1.29280059276969	8.14793326724938	0.235890193825018	0.956830417433766
ECDH10B_1548	sokB	-1.82231982980377	4.2649208494674	0.235926370716551	0.956830417433766
ECDH10B_1296	galU	-1.25686047783872	6.63533690984325	0.236219894970529	0.956830417433766
ECDH10B_0778	ybgJ	-1.80376445065468	4.07414815335522	0.236231876419003	0.956830417433766
ECDH10B_2450	nuoA	-1.50599955150735	7.79077964435734	0.236246299765283	0.956830417433766
ECDH10B_3399	nanK	-1.69063812980642	3.56969793403709	0.23751160240662	0.961062717715841
ECDH10B_1403	rnb	1.45060224593106	7.62640472923577	0.237859079896339	0.961576743751463
ECDH10B_1070	torD	-1.60590651815397	2.06901715199627	0.238411104304098	0.96226437229734
ECDH10B_2602	yfeG	-1.62523641444311	1.96286259152663	0.238470377453788	0.96226437229734
ECDH10B_0061	hepA	-1.57988071257139	1.85499780066418	0.238945122110645	0.963205579690785
ECDH10B_1889	ydjY	-1.75341036531477	3.97098251321	0.239145264283613	0.963205579690785
ECDH10B_2705	hcaE	-1.66592137778606	3.18487994339817	0.239523460614654	0.963636088032344
ECDH10B_1631	ydeP	-1.70013908677148	1.84011909464559	0.239861619745244	0.963636088032344
ECDH10B_2635	acrD	1.71539335989112	5.95741283438413	0.239914899496361	0.963636088032344
ECDH10B_2696	iscU	1.89276901974333	5.53445937968793	0.240494102525377	0.965073850244429
ECDH10B_2980	csdA	-1.82874101177319	5.16185944994275	0.241343731817369	0.96759316009868
ECDH10B_2461	yfcD	-1.6738104302703	5.58976809393868	0.241627824179701	0.967842579496655
ECDH10B_3764	sgbE	2.46183422148752	3.38577333336812	0.242005375582723	0.968465548891594
ECDH10B_3747	xylF	2.72688364049533	3.80390763514468	0.242239969863322	0.968515809847673
ECDH10B_3446	yhdZ	-1.91071130822907	1.48897265279594	0.242626740578189	0.968532392421578
ECDH10B_3438	yhdU	-1.90333214915847	1.3687271186577	0.242715244750039	0.968532392421578
ECDH10B_1529	insC-2	5.69408106724616	1.03225832108678	0.243221219680925	0.968532392421578
ECDH10B_1685	ydfP	5.69405928191307	1.03225832108678	0.243236898581323	0.968532392421578
ECDH10B_3058	guaD	-1.51554374082536	2.03351955281787	0.243553284703921	0.968532392421578
ECDH10B_3390	yhcA	5.74638813055314	1.07156074009122	0.244094734601364	0.968532392421578
ECDH10B_2804	yfjU	5.74631073230918	1.07156074009122	0.24415090531415	0.968532392421578
ECDH10B_1748	uidC	-1.53562261834572	1.97845301935131	0.244211990450058	0.968532392421578
ECDH10B_2975	ygdE	-1.77083016557129	5.99113102403059	0.244292058615289	0.968532392421578
ECDH10B_1670	ydfG	-1.16282836743626	7.1005272045349	0.244616864748154	0.968532392421578
ECDH10B_0127	ligT	-1.67223612183756	3.33364652065215	0.244725657290653	0.968532392421578
ECDH10B_0121	yadN	5.7964829447927	1.10965234833903	0.244924857962571	0.968532392421578
ECDH10B_3021	yqeK	5.7960440216371	1.10965234833903	0.245246289485222	0.968532392421578
ECDH10B_0915	ybjK	-1.70210134543367	1.63986492060237	0.24535265786929	0.968532392421578
ECDH10B_2545	ypdA	-1.81434788161408	4.31743808749747	0.246125558544776	0.970039274074091
ECDH10B_2965	sdaC	-1.16348571606082	7.1578946290471	0.246308502127741	0.970039274074091
ECDH10B_0454	rhsD	-1.79405525063368	4.23253570053916	0.247018244505882	0.970039274074091
ECDH10B_4515	mdoB	-1.81492725491877	4.92496885446081	0.247021658210831	0.970039274074091
ECDH10B_0987	ycaR	-1.51512980490928	2.03118641026048	0.247076755547014	0.970039274074091
ECDH10B_3185	yqhC	2.39083389101347	4.6342841489392	0.247163609388055	0.970039274074091
ECDH10B_1092	efeB	2.46183600437777	3.70599223535557	0.24740113392091	0.970039274074091
ECDH10B_1283	narG	-1.76319027518657	4.77744033568639	0.247513459890982	0.970039274074091
ECDH10B_3074	yqfB	-1.76546113222234	3.73954079745571	0.248286797213527	0.972196597347761
ECDH10B_2308	galS	1.96749742986453	4.95497581708696	0.248784545478004	0.972805160672272
ECDH10B_2069	yedD	-1.50041036492686	6.41729019801112	0.248888252936785	0.972805160672272
ECDH10B_4505	sgcC	-1.61345788157956	2.01930234345444	0.249603068577393	0.974564067453201
ECDH10B_2411	yfaO	-1.59824146732155	3.2412899144282	0.249866908230971	0.974564067453201
ECDH10B_3209	tolC	-1.08606610400829	7.93994762718664	0.250087617441539	0.974564067453201
ECDH10B_3206	cpdA	-1.62995777883581	5.62942567753143	0.250316375274374	0.974564067453201
ECDH10B_4313	yjdF	-1.47235803668966	2.50429230068198	0.250455369008491	0.974564067453201
ECDH10B_4211	rluF	-1.79619981945697	4.96947502309114	0.251502770143435	0.977767453980093
ECDH10B_2161	yeeF	1.43646405186727	6.64418202369527	0.251747256819752	0.977846424085268
ECDH10B_2985	metW	4.18432089569477	1.79124898925753	0.25216787145773	0.978608768059267
ECDH10B_4123	cytR	-1.53722735866734	6.01506602772479	0.252433175577945	0.978659595276203
ECDH10B_2684	ndk	-1.32946889682104	6.21906364682124	0.252670435829185	0.978659595276203
ECDH10B_0808	pal	-1.00792955154488	9.02952330636615	0.252854049490206	0.978659595276203
ECDH10B_3943	hsrA	-1.60519731121845	5.63907353984491	0.253725052103431	0.98052958323145
ECDH10B_0899	gsiB	-1.75735096075571	4.54075129325897	0.253980028467346	0.98052958323145
ECDH10B_1953	yoaD	-1.60743318879058	3.31421764838651	0.254321224433356	0.98052958323145
ECDH10B_3799	kbl	-1.11376974217444	7.6675627365797	0.254425529970192	0.98052958323145
ECDH10B_0775	phr	-1.70910350131591	3.92709736726319	0.254534834425356	0.98052958323145
ECDH10B_0826	galT	1.51417753343548	6.37667350961889	0.254685927969104	0.98052958323145
ECDH10B_3788	yibK	-1.6638368479248	3.38899767692271	0.255249418200171	0.981162016808208
ECDH10B_0726	lnt	-1.25360693029375	6.4470331342508	0.255801277951841	0.981162016808208
ECDH10B_1060	cspH	2.86802992377064	3.52173900503115	0.255905822152363	0.981162016808208
ECDH10B_4177	htrC	-1.6548670478894	2.17039376042217	0.255945606687875	0.981162016808208
ECDH10B_4015	rhtB	-1.64540882747662	3.37678795025972	0.256065117550698	0.981162016808208
ECDH10B_1346	Nu1	3.45631886883228	3.2825077657222	0.256333861175583	0.981162016808208
ECDH10B_1730	asr	2.71000021053225	4.07992188584544	0.256520886395756	0.981162016808208
ECDH10B_1017	ycbX	-1.77938687816598	4.59319009348386	0.256649670146301	0.981162016808208
ECDH10B_2709	hcaD	-1.59883440941595	1.7049101589628	0.257207345977051	0.981848573457573
ECDH10B_0957	cydD	-1.56524588227473	5.73400075000285	0.257400589259807	0.981848573457573
ECDH10B_3602	glgP	-1.20973170941208	6.79386608447736	0.257561587388385	0.981848573457573
ECDH10B_1671	ydfH	-1.77761184196726	5.42886739065941	0.25773391667361	0.981848573457573
ECDH10B_2850	ygaH	-1.64579459332221	3.7650388087617	0.258151093543001	0.981848573457573
ECDH10B_4353	yjeO	-1.48169842116221	1.54081230997352	0.258179805996294	0.981848573457573
ECDH10B_3388	gltD	1.29099419664998	7.01631552353934	0.258595109201631	0.982571312140693
ECDH10B_0965	dmsB	-1.75368191833942	4.96318593468881	0.259254708578722	0.982906122958164
ECDH10B_4245	yjbQ	-1.73440698581792	4.75579466966922	0.259513476229679	0.982906122958164
ECDH10B_3560	gph	-1.7134450339631	4.10653820026261	0.259565708895427	0.982906122958164
ECDH10B_3512	bfd	-1.73829885881866	2.06587429239209	0.259584560671207	0.982906122958164
ECDH10B_2237	yegR	-1.54842265128269	1.76505901324637	0.259862405775606	0.983104782301121
ECDH10B_2127	yeeN	-1.60702415492226	5.67719506344314	0.260175702751029	0.983437101733094
ECDH10B_0233	ykfB	-1.60418394184012	3.01552643670754	0.260613951493269	0.983506853975317
ECDH10B_3525	yheV	-1.41349956897922	1.77162765541014	0.260645099311203	0.983506853975317
ECDH10B_4252	soxR	2.31130212133441	3.45107027464841	0.261439244975931	0.984031642614948
ECDH10B_1842	ydiU	1.24568053422221	7.24191392389053	0.261572116063293	0.984031642614948
ECDH10B_3235	ygiP	-1.84983727542666	1.94934128247185	0.261714304329152	0.984031642614948
ECDH10B_0500	ybcK	-1.54824309608823	2.42373329652078	0.262202894642416	0.984031642614948
ECDH10B_2581	ptsI	-0.920234081054702	10.0469568214208	0.262693514669677	0.984031642614948
ECDH10B_3663	yhiJ	-1.73440801811336	1.96378767271726	0.262767549373396	0.984031642614948
ECDH10B_1751	uidR	-1.70731681975223	5.81373360854119	0.262841741764324	0.984031642614948
ECDH10B_3239	ygjD	-1.73284779182457	4.83157822082741	0.262920172807934	0.984031642614948
ECDH10B_2759	rrsG	-1.76253996484621	4.67794498183535	0.263194889821411	0.984031642614948
ECDH10B_4407	ytfH	-1.50668342932947	2.70675206249075	0.263620464380953	0.984031642614948
ECDH10B_1379	trpE	2.99255096255289	2.46055629607593	0.263797114011242	0.984031642614948
ECDH10B_0225	proA	-1.13897044675591	6.71843646039755	0.263902296024052	0.984031642614948
ECDH10B_0437	ybaK	-1.55502092491998	3.11867438494998	0.264046502758333	0.984031642614948
ECDH10B_0372	nusB	-1.15139844052512	8.05594518348138	0.264147104648152	0.984031642614948
ECDH10B_1220	ycgH	-1.48245124071294	2.72729232244965	0.264244247647042	0.984031642614948
ECDH10B_4541	deoB	-1.05423572412767	7.73136333582531	0.264412833857147	0.984031642614948
ECDH10B_3354	yhbY	-1.67698194969247	6.39701774194642	0.26481148999118	0.984031642614948
ECDH10B_4404	ytfE	-1.61480474000497	2.138955800109	0.264921774946977	0.984031642614948
ECDH10B_3576	hslO	-1.45252287392851	7.07803010840537	0.265070421841486	0.984031642614948
ECDH10B_2919	cysN	1.73900756220246	5.40917953114587	0.266511429275293	0.987824599979138
ECDH10B_2291	yohC	-1.54460202392058	2.32147041725734	0.266545060562917	0.987824599979138
ECDH10B_4474	yjhB	-1.56361694084367	2.58744012015236	0.266855964769311	0.987839433551135
ECDH10B_3015	kduI	-1.57675605460501	2.28894090375335	0.267096107237262	0.987839433551135
ECDH10B_1305	oppA	-0.994419789163024	11.1296372535107	0.267228457494346	0.987839433551135
ECDH10B_1903	ydjA	-1.74646136099087	4.58599457051103	0.268257221897595	0.99063935279385
ECDH10B_3171	hybC	-1.45350943970268	6.31017771908942	0.268492013995782	0.99063935279385
ECDH10B_0181	gmhB	-1.45870035745161	6.31523856429627	0.268667206408786	0.99063935279385
ECDH10B_0099	yacL	-1.68402262775677	6.11569840193311	0.269569959236435	0.991572960809934
ECDH10B_2695	iscA	1.39817876233417	6.44975419954295	0.269638257827899	0.991572960809934
ECDH10B_3716	ldrD	-1.57630032605772	1.82677410361532	0.269869493212186	0.991572960809934
ECDH10B_3510	gspO	-1.43147849354888	2.59625527018396	0.270670955136751	0.991572960809934
ECDH10B_4057	hemN	-1.3817043588144	6.66571628134505	0.27078715608652	0.991572960809934
ECDH10B_1689	cspB	1.1782814489976	9.0576351150183	0.270968681484939	0.991572960809934
ECDH10B_4342	ecnB	-1.64492262291498	3.88577710493179	0.271085175263794	0.991572960809934
ECDH10B_0126	sfsA	-1.72537022529862	5.22935928037582	0.271089176180515	0.991572960809934
ECDH10B_0002	thrA	1.14527266165067	8.37615534641963	0.27115789592096	0.991572960809934
ECDH10B_2307	mglB	-1.69892763893617	5.82532959990693	0.271193613536509	0.991572960809934
ECDH10B_3069	fldB	-1.49740557047488	5.94754885620973	0.27161480516509	0.992078566448269
ECDH10B_2359	napC	-1.6881215400086	4.24398191899112	0.271837200847196	0.992078566448269
ECDH10B_2438	nuoN	-1.14015768239616	7.51391069841571	0.272014205747852	0.992078566448269
ECDH10B_0753	pgm	-1.10167767413899	7.34358069173854	0.273103058014353	0.994179162273933
ECDH10B_4080	yiiF	-1.53069410065508	2.69054165460707	0.273195350895473	0.994179162273933
ECDH10B_2644	dapA	-0.995637208496566	8.3101559838043	0.273273914618626	0.994179162273933
