	logFC	logCPM	PValue	FDR
ygaC_locusTag_ECDH10B_2838	-1.9706200820524	2.46050082039464	0.0216645158882321	0.545174994526465
leuW_locusTag_ECDH10B_0737	6.0140675786501	-1.40237371979372	0.0216910731903586	0.545174994526465
yhbT_locusTag_ECDH10B_3330	1.3860484033771	4.47284296677507	0.0216987158721347	0.545174994526465
nirC_locusTag_ECDH10B_3543	3.4284408988882	2.39422342738592	0.0218214065150386	0.545174994526465
putA_locusTag_ECDH10B_1086	-1.12807319658024	7.28299025642874	0.0218309978492394	0.545174994526465
otsB_locusTag_ECDH10B_2038	-2.18628018258713	4.39803961328016	0.0218719908395533	0.545174994526465
rygD_locusTag_ECDH10B_3226	-1.18401133358135	4.80526969978654	0.0224228235094558	0.555729296296853
frwD_locusTag_ECDH10B_4141	7.04722551275718	-0.718702520761222	0.0225780209642447	0.556414279356132
ygcN_locusTag_ECDH10B_2934	1.41042872414219	3.81672152054796	0.0228550355319163	0.557104089608903
ygdI_locusTag_ECDH10B_2979	-1.32401330442314	4.59788265059422	0.0228614470518096	0.557104089608903
uidA_locusTag_ECDH10B_1750	-1.50302961038065	6.3174410050254	0.0236009703507215	0.568824547892664
moaD_locusTag_ECDH10B_0852	5.75826682897988	-1.45571209086784	0.0236032194334186	0.568824547892664
rfe_locusTag_ECDH10B_3973	1.27670729879804	6.03985466845362	0.024362936336219	0.583907298343885
ompF_locusTag_ECDH10B_0999	-1.18320520621947	10.0959885064884	0.0247161599471659	0.586226056385994
tpiA_locusTag_ECDH10B_4108	1.18606501106336	7.85273946803785	0.0247575136684521	0.586226056385994
yfcC_locusTag_ECDH10B_2460	1.85730470958189	3.12555180986595	0.0248628657568567	0.586226056385994
rluF_locusTag_ECDH10B_4211	1.24956630295696	3.7266061835943	0.0251573737627616	0.589980991146055
yafT_locusTag_ECDH10B_0198	1.59629598821209	3.33462262940325	0.0253045281335483	0.590258565339774
yjaA_locusTag_ECDH10B_4200	1.18877633862976	4.14949054104602	0.0263526762731686	0.60832879833642
fdhF_locusTag_ECDH10B_4270	1.40094808259522	3.59694910016134	0.0263581253749618	0.60832879833642
yfjL_locusTag_ECDH10B_2794	1.24528558848688	4.42651209827995	0.0266200734779869	0.610678546508485
fadA_locusTag_ECDH10B_4034	-1.78064371199985	4.84919033700042	0.0268501950812156	0.610678546508485
ygaZ_locusTag_ECDH10B_2849	1.27434267154152	5.24432342837809	0.0268799360223817	0.610678546508485
yohH_locusTag_ECDH10B_2296	6.13151353920232	-1.11344810393983	0.0275078641023975	0.617965073354738
yedE_locusTag_ECDH10B_2070	2.75628541677638	4.42190748417898	0.02761631617398	0.617965073354738
rtcR_locusTag_ECDH10B_3596	2.99255346284777	1.02497045010394	0.0276256738432311	0.617965073354738
