	logFC	logCPM	PValue	FDR
malG_locusTag_ECDH10B_4221	3.67983886611267	5.28525744966944	0.00285952136448959	0.134120776257028
yffL_locusTag_ECDH10B_2608	3.53511507859477	3.93612554535384	0.00292401124485366	0.134620829144801
gltF_locusTag_ECDH10B_3389	9.26455388155178	2.25591151576668	0.00295281862977387	0.134620829144801
tynA_locusTag_ECDH10B_1511	9.56416518293212	2.50855579057999	0.00296276927966549	0.134620829144801
wcaM_locusTag_ECDH10B_2193	9.29493068367169	2.27453650302281	0.00303662027748117	0.136553996395596
yagF_locusTag_ECDH10B_0256	2.05430150094012	10.7094176985215	0.00313487725805067	0.139534026526704
flgN_locusTag_ECDH10B_1141	3.93091517647048	2.56543731211367	0.00318464817358544	0.140317528617977
ptsA_locusTag_ECDH10B_4136	3.54339737174286	3.93918292791902	0.00326950470730291	0.142615795332553
ibpB_locusTag_ECDH10B_3872	-2.49073295694523	7.54869187791264	0.00337087671522777	0.143721007319607
malM_locusTag_ECDH10B_4226	3.53749196215893	6.55361169548339	0.00338499683603458	0.143721007319607
ivbL_locusTag_ECDH10B_3855	3.6583554215415	2.5757088626968	0.00339368724298934	0.143721007319607
ygfJ_locusTag_ECDH10B_3052	8.69613492641055	1.76017873519207	0.00352375685309155	0.146240451666428
sanA_locusTag_ECDH10B_2301	9.11471458480536	2.12435694115726	0.00353225991580435	0.146240451666428
ybhS_locusTag_ECDH10B_0861	4.4561026746238	2.23835036446713	0.00357596667586314	0.146240451666428
ydcN_locusTag_ECDH10B_1564	8.695697291844	1.76010219313348	0.00358728297301875	0.146240451666428
ybgH_locusTag_ECDH10B_0776	9.01296325195643	2.03177911776671	0.00373616962292697	0.147436343125832
pstC_locusTag_ECDH10B_3914	-3.32938355571662	5.01842592145063	0.00374973017207917	0.147436343125832
relB_locusTag_ECDH10B_1696	8.86186592788484	1.90447382897904	0.00374978041214259	0.147436343125832
yqeI_locusTag_ECDH10B_3019	-4.7981750491709	2.2702658225015	0.00375181891035473	0.147436343125832
glcF_locusTag_ECDH10B_3154	3.64144283549111	3.28465950619312	0.00379711900650288	0.147884224163978
feoA_locusTag_ECDH10B_3583	-6.24223438762748	4.00670986087782	0.0038765125671865	0.147957949001143
yjhB_locusTag_ECDH10B_4474	3.45462311793913	4.09653100860983	0.00389309353808457	0.147957949001143
sohA_locusTag_ECDH10B_3302	8.78059238662147	1.83390728337732	0.0039031911913089	0.147957949001143
ytfF_locusTag_ECDH10B_4405	3.47545490660815	4.11243041167452	0.00393469098673375	0.147957949001143
yihD_locusTag_ECDH10B_4047	3.41223469484091	3.88025426360332	0.0040197009240753	0.147987410301306
ybhJ_locusTag_ECDH10B_0839	9.00308758700794	2.02265585212673	0.00404758007993821	0.147987410301306
xapB_locusTag_ECDH10B_2570	3.55394910184299	2.48984056263156	0.00406428220435085	0.147987410301306
ompC_locusTag_ECDH10B_2372	2.92734823126982	7.33991679929567	0.0040711804759644	0.147987410301306
paaJ_locusTag_ECDH10B_1522	3.4326966998821	3.1204818561304	0.00414800265458337	0.148864994123289
ilvN_locusTag_ECDH10B_3853	3.38212471176889	3.90097928109054	0.0041635784692896	0.148864994123289
ydhY_locusTag_ECDH10B_1808	-5.40637741686098	2.80988735980702	0.00421579816904177	0.149506598482603
paaY_locusTag_ECDH10B_1525	3.40626401556852	3.81761925037817	0.00431974183446908	0.150577839664308
ryeD_locusTag_ECDH10B_2225	8.63854749113587	1.70998746095607	0.00434934636953497	0.150577839664308
yphA_locusTag_ECDH10B_2710	5.04187040602165	1.96115620069892	0.00436015641097188	0.150577839664308
fxsA_locusTag_ECDH10B_4333	-3.42505789884205	4.1999182156969	0.00443008203285661	0.150577839664308
insC-6_locusTag_ECDH10B_4465	8.96150886257394	1.98253104656232	0.00447160033028101	0.150577839664308
ssrA_locusTag_ECDH10B_2787	2.01231627669034	14.6438064361591	0.00447649592284612	0.150577839664308
narZ_locusTag_ECDH10B_1599	8.92359017292645	1.96008824656482	0.00449351117798752	0.150577839664308
tdcG_locusTag_ECDH10B_3286	8.86899378632343	1.90963305622207	0.00455471788291927	0.150577839664308
rpiB_locusTag_ECDH10B_4281	3.39356953363434	3.27041179348829	0.00455668840799832	0.150577839664308
thrT_locusTag_ECDH10B_4167	-3.44128920903933	4.31250180961268	0.00460533139124589	0.15104101901214
degP_locusTag_ECDH10B_0141	-2.05404260134945	8.34936168202558	0.00465073812375846	0.151391938028615
yfbP_locusTag_ECDH10B_2437	8.64457379434662	1.71387306119344	0.00477455753877949	0.152405565138547
ydiO_locusTag_ECDH10B_1831	8.56618001387158	1.64822240797249	0.00480076558674269	0.152405565138547
yqhG_locusTag_ECDH10B_3188	8.5843232476172	1.66479085263381	0.00480955392009858	0.152405565138547
yehX_locusTag_ECDH10B_2285	8.84033561394554	1.88323929268909	0.00485303046695751	0.152405565138547
ygcQ_locusTag_ECDH10B_2937	8.89507407657064	1.92435887937211	0.00487345370775818	0.152405565138547
cheZ_locusTag_ECDH10B_2022	8.84251594146094	1.88496783695466	0.00489151286551963	0.152405565138547
yehM_locusTag_ECDH10B_2275	8.67308375415713	1.73919133932117	0.0050056260344886	0.153549767628996
alsK_locusTag_ECDH10B_4275	8.86727377190161	1.90540183233046	0.00504500166380833	0.153549767628996
yddA_locusTag_ECDH10B_1627	8.57213871657817	1.65209373028767	0.00506251675593908	0.153549767628996
ycjT_locusTag_ECDH10B_1433	8.82278487839329	1.86880643636925	0.00506904322296549	0.153549767628996
ynaJ_locusTag_ECDH10B_1452	2.2074963597435	7.25963659223335	0.00511768459165298	0.153954070267519
ydeU_locusTag_ECDH10B_1640	3.3793150821247	2.84516374724397	0.00515588563843843	0.154040912019647
ydcV_locusTag_ECDH10B_1573	9.07475091329613	2.08129391837597	0.00537207528955928	0.158175574375167
allC_locusTag_ECDH10B_0472	9.01147220687061	2.02817254582156	0.00544254185385301	0.158175574375167
ydcQ_locusTag_ECDH10B_1568	8.69016215135394	1.75638626689905	0.00545347998144952	0.158175574375167
bglJ_locusTag_ECDH10B_4522	8.64382933365197	1.71253618501429	0.00553039910926351	0.158175574375167
ggt_locusTag_ECDH10B_3621	3.26547996033039	3.25268906225134	0.00554448514905171	0.158175574375167
murP_locusTag_ECDH10B_2594	8.5242760203502	1.61190366105668	0.00562659858778226	0.158175574375167
adhE_locusTag_ECDH10B_1302	1.80779765061237	10.8703896153343	0.00563507832261042	0.158175574375167
sucD_locusTag_ECDH10B_0795	2.38893845847764	9.00052376496825	0.00565263007447427	0.158175574375167
tdcA_locusTag_ECDH10B_3292	8.60389301007991	1.67736304917808	0.00576283971591714	0.158175574375167
rutG_locusTag_ECDH10B_1078	3.68650243041059	2.35613539951618	0.00579532213275427	0.158175574375167
allR_locusTag_ECDH10B_0462	2.75084665684875	7.0099797362639	0.00580807377162853	0.158175574375167
ybhT_locusTag_ECDH10B_0830	3.2854901003975	4.63537177175557	0.00588281614269271	0.158175574375167
sucB_locusTag_ECDH10B_0793	1.86638195978886	9.57569414821059	0.00588849517495032	0.158175574375167
ydiH_locusTag_ECDH10B_1820	3.203891033739	5.99145776105288	0.00591187850781002	0.158175574375167
otsB_locusTag_ECDH10B_2038	3.35161565846607	4.63863561277372	0.00591882366258672	0.158175574375167
garL_locusTag_ECDH10B_3299	-5.60180052560671	3.3982104070613	0.00595122990383441	0.158175574375167
yodD_locusTag_ECDH10B_2095	3.37086304083963	4.43537510841366	0.00596281151764359	0.158175574375167
ompW_locusTag_ECDH10B_1371	-4.52132734897362	3.08823898315439	0.00596803879260839	0.158175574375167
malP_locusTag_ECDH10B_3592	2.98812550846171	6.59783537695337	0.0060148435859936	0.158175574375167
ymgE_locusTag_ECDH10B_1248	8.90281427028062	1.9292893209856	0.00607260918523174	0.158175574375167
ybaO_locusTag_ECDH10B_0403	3.23861080471802	3.21915449813927	0.00608478766919636	0.158175574375167
galT_locusTag_ECDH10B_0826	2.05022986029433	8.07611349649294	0.00611714138914351	0.158175574375167
hisP_locusTag_ECDH10B_2468	3.12685044000352	3.77654853164057	0.00615546610189184	0.158175574375167
glpF_locusTag_ECDH10B_4116	1.91868291543825	7.95170241960836	0.00618514531884413	0.158175574375167
sufB_locusTag_ECDH10B_1817	2.78717960195762	6.79710342680156	0.00620083063231398	0.158175574375167
insE-2_locusTag_ECDH10B_0330	8.5144512342674	1.60392798990338	0.00626840058438337	0.158519731789615
yjeI_locusTag_ECDH10B_4337	2.76412660112025	6.747575564178	0.00632756385748747	0.158519731789615
nrdH_locusTag_ECDH10B_2840	3.1099993838023	3.51706779072847	0.00633084821186086	0.158519731789615
astA_locusTag_ECDH10B_1885	3.13531918977892	3.29217852526109	0.0063596866261308	0.158519731789615
yqiA_locusTag_ECDH10B_3205	3.18010664794727	3.77415561435071	0.00645173331326748	0.159576588596016
rydB_locusTag_ECDH10B_1819	4.9499362309524	1.88139672938516	0.00651328190975826	0.159576588596016
rimJ_locusTag_ECDH10B_1137	-3.32439861127809	5.14330831859904	0.00652340507029021	0.159576588596016
srlR_locusTag_ECDH10B_2875	3.23488967440789	2.71340496955365	0.00654842030231243	0.159576588596016
ykgB_locusTag_ECDH10B_0290	8.45036989696989	1.55052677904429	0.00675752801409279	0.163636348443882
yecE_locusTag_ECDH10B_2009	3.05922601568054	2.90845503953545	0.0068371726839566	0.163636348443882
yjeE_locusTag_ECDH10B_4363	3.31013077887636	2.28691585141827	0.00686238243813803	0.163636348443882
ilvC_locusTag_ECDH10B_3963	-2.08783844095085	7.66539165946703	0.00686507376552739	0.163636348443882
ygbE_locusTag_ECDH10B_2917	8.48055968485315	1.5732046850605	0.00690298033891736	0.163645653469334
ydaY_locusTag_ECDH10B_1488	8.58874413404497	1.66376274508882	0.0069846572649552	0.164686891836403
ynbC_locusTag_ECDH10B_1536	8.60142107769745	1.67451638040522	0.00704210521739475	0.165148725582128
ycjW_locusTag_ECDH10B_1439	3.11733858749697	2.62293428672858	0.00723136205294824	0.165917591576727
ryeE_locusTag_ECDH10B_2234	8.59550069588682	1.6686736571838	0.00726789741025111	0.165917591576727
yjfO_locusTag_ECDH10B_4384	3.27235901250357	4.1209857214119	0.00729872419750235	0.165917591576727
yihX_locusTag_ECDH10B_4075	3.18095676116733	4.91348468427285	0.00731032261787397	0.165917591576727
wzb_locusTag_ECDH10B_2211	-6.49513134488014	4.00553526561185	0.00734688568048515	0.165917591576727
yiaD_locusTag_ECDH10B_3731	-3.78227488662235	3.0013546074863	0.00734744506994948	0.165917591576727
glcG_locusTag_ECDH10B_3153	8.66050394404038	1.7231217688398	0.00746260980907768	0.165917591576727
narV_locusTag_ECDH10B_1596	8.4462507503795	1.54515734006697	0.0074727570714238	0.165917591576727
phoA_locusTag_ECDH10B_0340	-3.46917073471212	4.32527799638766	0.00747647960522273	0.165917591576727
yhfS_locusTag_ECDH10B_3551	8.45183083452302	1.54982955546077	0.00749009734730212	0.165917591576727
hybA_locusTag_ECDH10B_3173	-4.47524832599805	3.17802331400625	0.00749329792311214	0.165917591576727
ygaF_locusTag_ECDH10B_2827	3.19359135156268	4.48013272177403	0.00765879882784169	0.168725659025482
fcl_locusTag_ECDH10B_2202	-5.73646046274647	4.25371211148886	0.00770395376713724	0.168867569508807
yeaX_locusTag_ECDH10B_1941	4.8303859745842	1.78340558860035	0.00777286805572599	0.169526252295384
yccT_locusTag_ECDH10B_1034	8.55810937571817	1.63772710897859	0.0078137642332313	0.169570346195796
hyuA_locusTag_ECDH10B_3048	-5.19661139095932	3.03499001906307	0.00788199983259394	0.170204372622647
cheW_locusTag_ECDH10B_2028	8.50825281279971	1.59401425489178	0.00822316005518006	0.176523070503407
ryhA_locusTag_ECDH10B_3384	8.37945396246491	1.48788809985521	0.00825554937705068	0.176523070503407
yrbB_locusTag_ECDH10B_3365	3.16149162203321	4.82037042233747	0.00832432534638139	0.177125400784954
lsrF_locusTag_ECDH10B_1648	8.551138100416	1.62954427664206	0.00859140245398174	0.181920861671206
mglB_locusTag_ECDH10B_2307	3.13676707679688	6.99388248576787	0.00866076157055672	0.182195725138868
pspB_locusTag_ECDH10B_1422	4.92906293731109	1.85634796647427	0.00868792086861177	0.182195725138868
yohC_locusTag_ECDH10B_2291	2.95814980536637	3.38603750205954	0.00881598459420659	0.1828764168728
galK_locusTag_ECDH10B_0825	2.05301978751631	7.22959890885028	0.00884444713742051	0.1828764168728
yciH_locusTag_ECDH10B_1399	3.3210023489182	2.04891105680135	0.00887581778390988	0.1828764168728
ddpX_locusTag_ECDH10B_1619	8.58832801823922	1.66680690621229	0.00888807894934289	0.1828764168728
wcaI_locusTag_ECDH10B_2200	-4.8705410328348	4.01768040702835	0.00893359093116321	0.182949876252272
ddpB_locusTag_ECDH10B_1617	8.59073589068272	1.66970282807912	0.00900879484722226	0.183627865063474
bfd_locusTag_ECDH10B_3512	2.91887163522772	2.96209553258098	0.0090934941713674	0.18449219337444
tam_locusTag_ECDH10B_1650	3.04919831000172	2.68500065258239	0.00928499587834976	0.18750533343223
qseB_locusTag_ECDH10B_3199	2.9158343451023	3.59694648318001	0.00937597561135018	0.188252288896141
argA_locusTag_ECDH10B_2988	2.9509481713744	3.4894441066086	0.00940829871145318	0.188252288896141
ccmF_locusTag_ECDH10B_2353	-3.51313616139811	4.9553590623797	0.00949225072956184	0.188409534099757
ytjB_locusTag_ECDH10B_4545	2.94844888566789	3.48679810450381	0.00952472172650011	0.188409534099757
elaD_locusTag_ECDH10B_2431	-3.55204373902105	4.33485991297268	0.00954573751399505	0.188409534099757
ryeB_locusTag_ECDH10B_1979	8.34025888277364	1.4576054260071	0.00961105300291636	0.188844203597843
aqpZ_locusTag_ECDH10B_0945	8.45795689938138	1.55741035201186	0.00971274243200692	0.189986468557911
yfeG_locusTag_ECDH10B_2602	2.95096098057481	2.90343886999892	0.00979930825532062	0.190824029507627
sgcX_locusTag_ECDH10B_4507	3.20197080994968	2.19019144342739	0.00987835974066878	0.190915035739548
wecC_locusTag_ECDH10B_3976	-2.32531658457663	6.01510476933053	0.00989151721163177	0.190915035739548
stfR_locusTag_ECDH10B_1494	3.12990153272224	2.32821583842179	0.00997502458488668	0.191065160593899
proX_locusTag_ECDH10B_2845	4.58816941318889	1.58021175190521	0.00999765400971394	0.191065160593899
yagR_locusTag_ECDH10B_0272	2.87165224536769	2.6502707998795	0.0101002838355063	0.191065160593899
yfdC_locusTag_ECDH10B_2510	8.34256344567781	1.45892005284361	0.0101113073227631	0.191065160593899
yifL_locusTag_ECDH10B_4000	2.92891578551969	3.35587514941416	0.0101261873781711	0.191065160593899
ydfT_locusTag_ECDH10B_1691	8.77534596818208	1.81758707337821	0.0101621084955948	0.191065160593899
ddpF_locusTag_ECDH10B_1614	3.11450918381991	3.01974214254955	0.0102358907271443	0.191626417818898
yggF_locusTag_ECDH10B_3105	-5.00751496130025	3.14974755084279	0.0105322225373668	0.196331430376044
dnaK_locusTag_ECDH10B_0014	-1.63678688659688	9.27054347969364	0.0107022776140955	0.198652489160359
rbsA_locusTag_ECDH10B_3937	1.75417987117686	8.28497713446644	0.0108453420960641	0.199208306475513
fruK_locusTag_ECDH10B_2325	1.64100753869969	9.54766815321103	0.0108720104715756	0.199208306475513
yciI_locusTag_ECDH10B_1366	3.02961941873795	4.87871775641398	0.0108754835346542	0.199208306475513
acnB_locusTag_ECDH10B_0098	1.54693057779544	10.6181583915141	0.0109148980393507	0.199208306475513
yghQ_locusTag_ECDH10B_3160	8.51662613945958	1.59844962103976	0.0111159114018711	0.201756221260437
ydeN_locusTag_ECDH10B_1629	2.89651491895052	3.08876461078161	0.0111690963375125	0.201756221260437
artJ_locusTag_ECDH10B_0930	2.89949627181556	4.04149004241085	0.0112094374602897	0.201756221260437
yhjE_locusTag_ECDH10B_3700	-2.9839144327616	4.81209384187594	0.0112395143893366	0.201756221260437
yieG_locusTag_ECDH10B_3901	-2.1609264547791	6.51041499155871	0.0113799451744216	0.20343983955257
glnA_locusTag_ECDH10B_4060	-1.66403248464271	9.3399851976206	0.0115744587023209	0.205429851322881
elbA_locusTag_ECDH10B_1209	2.97296494664494	2.62169878358315	0.0115876695702871	0.205429851322881
fadH_locusTag_ECDH10B_3256	2.93909947647552	3.97560319819931	0.0116678869606206	0.205429851322881
yffR_locusTag_ECDH10B_2614	2.95991741240429	3.05439487664831	0.0117248052229916	0.205429851322881
yheU_locusTag_ECDH10B_3530	8.17996899069137	1.31972194600334	0.0117870702531336	0.205429851322881
maoC_locusTag_ECDH10B_1512	7.81303935976192	1.01182949819514	0.0118057401539487	0.205429851322881
gudD_locusTag_ECDH10B_2955	8.49797070047377	1.58774759729254	0.0118789899362813	0.205429851322881
yghS_locusTag_ECDH10B_3162	7.83510022211153	1.03054679729503	0.0118901675907414	0.205429851322881
yhjD_locusTag_ECDH10B_3699	2.78304427204807	2.67981828469503	0.0119189966032003	0.205429851322881
insH-4_locusTag_ECDH10B_1451	8.4952142817986	1.59182990775108	0.0119634605086124	0.205429851322881
yqeA_locusTag_ECDH10B_3049	2.82258143794829	2.60762395187904	0.0120093104280914	0.205429851322881
garR_locusTag_ECDH10B_3298	7.83933699770411	1.03424821949742	0.0120962383526522	0.206108561305738
lsrB_locusTag_ECDH10B_1647	8.2894776797153	1.41125967421651	0.0121766343520613	0.206671124683624
ygaQ_locusTag_ECDH10B_2825	8.32229597069247	1.44499705067527	0.0123365804198241	0.20751842703479
chpA_locusTag_ECDH10B_2949	8.17487154919032	1.31572583458263	0.0123733595342811	0.20751842703479
coaE_locusTag_ECDH10B_0084	2.85864464904333	3.81720045780146	0.0124087234347773	0.20751842703479
yagQ_locusTag_ECDH10B_0271	8.27832623391629	1.39861322079964	0.0124861189653139	0.20751842703479
ryeC_locusTag_ECDH10B_2224	4.90705988732869	1.82724016987151	0.0125274252238954	0.20751842703479
ynjD_locusTag_ECDH10B_1894	8.36023741607711	1.47471082582869	0.0125634930170626	0.20751842703479
TetR	1.57758982045361	9.65383131896638	0.0126353109204034	0.20751842703479
