	logFC	logCPM	PValue	FDR
csiE_locusTag_ECDH10B_2702	1.86655249972127	2.4386051044136	0.025562645808969	0.712572253884311
puuD_locusTag_ECDH10B_1415	-2.33092517039251	5.89073620728592	0.0256818697949154	0.712572253884311
nirC_locusTag_ECDH10B_3543	2.91882948382245	3.17816045967557	0.025902611761524	0.712572253884311
tdcE_locusTag_ECDH10B_3288	2.85290286463463	3.85894545517733	0.0259740917853291	0.712572253884311
eutT_locusTag_ECDH10B_2624	-6.07342804951014	-1.26110245962829	0.0263494702156409	0.71835243175391
gatA_locusTag_ECDH10B_2247	1.83203030524834	6.11411160717855	0.0267007707319925	0.723408459210878
glpA_locusTag_ECDH10B_2400	2.16703009936608	6.5978594246524	0.0271066913613099	0.724008251440827
treC_locusTag_ECDH10B_4434	-1.78977443151969	3.91050704207865	0.0271697462848276	0.724008251440827
gfcD_locusTag_ECDH10B_1054	-3.34939239988679	0.410623795168018	0.0274288596621101	0.724008251440827
yiiE_locusTag_ECDH10B_4079	-4.39221690467629	-1.27997782041034	0.0275559854498687	0.724008251440827
ydiY_locusTag_ECDH10B_1860	1.88473381825003	3.64555307530488	0.0275638514187821	0.724008251440827
yfdH_locusTag_ECDH10B_2514	1.77909505035715	5.39641534812041	0.027847892421093	0.724008251440827
nadA_locusTag_ECDH10B_0817	-1.53403985122621	6.38124054831229	0.0278847744708984	0.724008251440827
ilvA_locusTag_ECDH10B_3961	1.70895777882644	5.21622564665327	0.0284129217206579	0.733356003227869
nikA_locusTag_ECDH10B_3650	2.57292832532398	4.28015451480677	0.0290003518485184	0.741531487275472
yebR_locusTag_ECDH10B_1971	1.85473143903698	5.03933177283525	0.0290696662824635	0.741531487275472
phnI_locusTag_ECDH10B_4290	-6.02637265254091	-1.28921047572349	0.0295356252461696	0.744977703301083
nrfC_locusTag_ECDH10B_4263	2.60866334680962	0.82384718302788	0.0295463417402768	0.744977703301083
ykgI_locusTag_ECDH10B_0291	-6.03617234881865	-1.27543127503833	0.0299480775737825	0.746876027954632
frmR_locusTag_ECDH10B_0312	-1.45687042674201	6.15186952876787	0.029999433044414	0.746876027954632
yghS_locusTag_ECDH10B_3162	-4.04008813671923	-0.0841181634978111	0.0302866480534155	0.746876027954632
gudP_locusTag_ECDH10B_2957	-2.56368310714901	2.53500295815215	0.0303617642021841	0.746876027954632
malF_locusTag_ECDH10B_4222	-2.27328101495722	5.3366153609236	0.0304777471288227	0.746876027954632
zraP_locusTag_ECDH10B_4191	-3.00165510806775	2.37587714383977	0.0310356346360682	0.756298537891226
wcaC_locusTag_ECDH10B_2207	3.02147414119121	3.76345843011325	0.0315653669643548	0.763906643665628
