	logFC	logCPM	PValue	FDR
relB_locusTag_ECDH10B_1696	6.82671938512974	1.11454417162745	0.00870866707527891	0.967713736742113
aqpZ_locusTag_ECDH10B_0945	4.6702215470564	1.60099819553746	0.00887403701735087	0.967713736742113
umuC_locusTag_ECDH10B_1237	7.45208343486423	1.61433712059589	0.00962217603565251	1
phoB_locusTag_ECDH10B_0355	-2.6018675916663	5.17369713182447	0.0106356948552464	1
tdcC_locusTag_ECDH10B_3290	-3.75988750310349	5.15280026021852	0.0108705876313543	1
yaeP_locusTag_ECDH10B_0170	3.6539515603642	2.56793309116111	0.0111762696895415	1
ydjJ_locusTag_ECDH10B_1912	4.34988951079105	1.33824473776404	0.0116128620581689	1
kdpB_locusTag_ECDH10B_0763	6.8473662978397	1.13093916611192	0.0117316707797516	1
serX_locusTag_ECDH10B_1104	-6.29793960886781	0.551878929189791	0.0117612305459676	1
phnO_locusTag_ECDH10B_4284	6.78006587134344	1.08442736199706	0.0118672130631521	1
chpR_locusTag_ECDH10B_2950	7.52216186760402	1.67893361971708	0.0119719401392408	1
ydiS_locusTag_ECDH10B_1835	4.43261816786744	1.40839777693393	0.0123124229250684	1
acrR_locusTag_ECDH10B_0420	3.70850404760402	3.91543050419076	0.0125033309689984	1
cspG_locusTag_ECDH10B_1061	1.45945995536003	9.30702105535557	0.0125037690191752	1
yihR_locusTag_ECDH10B_4069	-7.27176261915667	1.34920566311272	0.0127232251961506	1
yraJ_locusTag_ECDH10B_3317	4.20232387166328	1.62388867696365	0.0127269080225198	1
fimZ_locusTag_ECDH10B_0491	-3.51163116545743	3.42813786734995	0.0141098798135797	1
zraP_locusTag_ECDH10B_4191	6.65170719766487	0.978907721578863	0.0147105230115056	1
ddpF_locusTag_ECDH10B_1614	7.95786987579574	2.04472679253513	0.0177797690881701	1
appB_locusTag_ECDH10B_1049	4.10946059083884	1.55221126102274	0.0184740851980126	1
ompF_locusTag_ECDH10B_0999	1.75979177006644	9.68366208093118	0.0186450648267707	1
csgG_locusTag_ECDH10B_1109	6.51813499993953	0.884701132579074	0.0188291965177278	1
frvX_locusTag_ECDH10B_4088	-6.84198653121438	0.99901625077394	0.0190001143402539	1
dsdX_locusTag_ECDH10B_2530	-3.62679480647842	5.00808749008069	0.0192220033502975	1
hcp_locusTag_ECDH10B_0943	-6.80408494448304	0.977008774977598	0.0200521671279322	1
ssrA_locusTag_ECDH10B_2787	1.62521810990252	14.6865598515987	0.0203430959579897	1
yfjM_locusTag_ECDH10B_2795	7.08591833946436	1.31970144174536	0.0206015124616333	1
dnaK_locusTag_ECDH10B_0014	-1.74143772487902	9.41559281344092	0.020605238235492	1
gfcE_locusTag_ECDH10B_1053	7.06301891179557	1.29892696442343	0.0210787909216275	1
hydN_locusTag_ECDH10B_2881	7.06617760623843	1.30939370641289	0.0213228168019995	1
yohC_locusTag_ECDH10B_2291	3.37610288280759	2.48977152931118	0.022119335105242	1
yicJ_locusTag_ECDH10B_3839	4.0066663746683	3.35076774032668	0.0224801716466666	1
flgM_locusTag_ECDH10B_1142	3.57359699733836	1.86225675683076	0.0225574966414587	1
xylB_locusTag_ECDH10B_3745	2.51175916834111	4.42671164052168	0.0235406508306421	1
yfbP_locusTag_ECDH10B_2437	6.98116898999181	1.24019759279551	0.023623362385429	1
htpG_locusTag_ECDH10B_0429	-1.46824610915412	7.72933285218329	0.0237743908396922	1
glcD_locusTag_ECDH10B_3156	2.88772238649014	3.90203495851446	0.0253715220782258	1
