	logFC	logCPM	PValue	FDR
yhdV_locusTag_ECDH10B_3442	2.73369442486767	0.506363376756572	0.136957707796861	1
ygcQ_locusTag_ECDH10B_2937	2.51550780473534	0.89232235084332	0.137880738488835	1
galE_locusTag_ECDH10B_0827	-3.20739314593848	6.94054410736416	0.139354202893967	1
ypdF_locusTag_ECDH10B_2550	2.48153130507671	0.850592222723028	0.141455435571889	1
idnD_locusTag_ECDH10B_4460	2.46779503227028	1.49606290589621	0.141519010421052	1
ybcI_locusTag_ECDH10B_0483	2.00741708394145	3.30767056779358	0.141762499615436	1
yfjJ_locusTag_ECDH10B_2792	2.67331525646243	0.309846997188434	0.142045455533183	1
potB_locusTag_ECDH10B_1197	1.74322465745393	4.58950251825256	0.142058075178482	1
dadX_locusTag_ECDH10B_1243	1.44039752372235	6.95314399451731	0.14208860610204	1
kbaY_locusTag_ECDH10B_3310	2.50450581700269	1.0035168313	0.142672923438052	1
gspH_locusTag_ECDH10B_3504	2.43225522560672	1.13457000744294	0.143176347126125	1
fucO_locusTag_ECDH10B_2968	-9.46638570127229	4.17959495832069	0.143919387195277	1
astC_locusTag_ECDH10B_1886	2.09906424304565	3.79173280379378	0.144987391532598	1
uidB_locusTag_ECDH10B_1749	1.78090998428186	3.9761310563752	0.145552881059809	1
zraS_locusTag_ECDH10B_4192	-8.62516419371964	3.35503549042421	0.147072883949583	1
ydjK_locusTag_ECDH10B_1913	2.25408737747613	1.3517342623319	0.148487081976844	1
yafE_locusTag_ECDH10B_0191	-9.22399423584003	3.89508493202923	0.150396836025868	1
yjbE_locusTag_ECDH10B_4215	1.74346195657824	6.80570452663003	0.150906322197397	1
glyU_locusTag_ECDH10B_3039	2.07276629555356	1.34617315783911	0.151501585895819	1
ydeR_locusTag_ECDH10B_1633	2.28971738137881	0.928804606403224	0.153703576740849	1
yffP_locusTag_ECDH10B_2612	2.51145749195726	0.441703851575345	0.15428135119893	1
ompW_locusTag_ECDH10B_1371	-10.7983046976651	5.49612393805494	0.154956609576017	1
alaW_locusTag_ECDH10B_2561	2.35974033190911	1.12215687257742	0.155121307501572	1
cpsB_locusTag_ECDH10B_2199	2.10906296198312	5.60783627585993	0.157025683633806	1
hslJ_locusTag_ECDH10B_1504	1.65881800326369	3.70791855242836	0.15743670831924	1
malG_locusTag_ECDH10B_4221	1.66666406720815	3.86849008909223	0.158004093653525	1
araE_locusTag_ECDH10B_3013	-4.5354924534236	7.68110032372905	0.158109177856953	1
pyrL_locusTag_ECDH10B_4441	2.71470253068605	0.371692387543382	0.158865184238453	1
paaG_locusTag_ECDH10B_1519	2.40018567826148	0.560981081880254	0.158970705804349	1
P_locusTag_ECDH10B_1332	2.62619888414995	-0.13817155559962	0.159494828571084	1
yhdU_locusTag_ECDH10B_3438	1.93676767186294	2.71144373612608	0.159565176822573	1
ybfB_locusTag_ECDH10B_0768	2.16248369293125	1.52655389813572	0.159592481589711	1
ybfD_locusTag_ECDH10B_0773	2.141453579009	0.876017398781707	0.16009561380894	1
blc_locusTag_ECDH10B_4344	1.81043490401648	2.4062915262715	0.161057934583674	1
ybhN_locusTag_ECDH10B_0856	2.09358001997297	2.23245228229568	0.16117898222584	1
yfjU_locusTag_ECDH10B_2804	2.21673664911221	1.72457270499688	0.161248333368781	1
yghE_locusTag_ECDH10B_3144	2.23301763791212	-0.0195406129010346	0.16136419136667	1
yaaH_locusTag_ECDH10B_0010	1.83755309835685	3.03262559748456	0.161384428126989	1
dnaK_locusTag_ECDH10B_0014	-2.52281082353475	10.1624567977809	0.161495527730122	1
hycI_locusTag_ECDH10B_2885	-9.07121707568672	3.80380685726756	0.161615994013535	1
uidA_locusTag_ECDH10B_1750	1.69932891965206	4.89164895909012	0.161658161248524	1
ydeO_locusTag_ECDH10B_1630	2.37542811641285	0.898455149297452	0.161846638484799	1
ynbC_locusTag_ECDH10B_1536	2.11979178505438	1.74258374795526	0.161897960033692	1
ybjO_locusTag_ECDH10B_0928	1.69245193711492	3.25822682637341	0.16194107661535	1
cheZ_locusTag_ECDH10B_2022	2.3518840768276	1.31361259551706	0.161956119404803	1
hokD_locusTag_ECDH10B_1694	-8.9996455026466	3.68896111714164	0.163122923121438	1
lacY_locusTag_ECDH10B_1356	-10.1250629311258	4.83515608971569	0.163300778007357	1
yceJ_locusTag_ECDH10B_1128	2.08912725861461	2.72351263242176	0.163714129096449	1
pgaD_locusTag_ECDH10B_1094	2.26246999453166	2.33497394719771	0.163984951171319	1
torS_locusTag_ECDH10B_1065	-8.62099402492635	3.33109136446937	0.164713117585568	1
yddK_locusTag_ECDH10B_1602	2.69227110705027	0.222079134528552	0.165456740798285	1
yidK_locusTag_ECDH10B_3862	2.27944662354648	0.998751936283634	0.16553569083904	1
abgA_locusTag_ECDH10B_1458	1.77130226446385	2.18305814340084	0.16650000463585	1
yfeG_locusTag_ECDH10B_2602	1.63039546097201	2.40579895773416	0.166658327191232	1
yliF_locusTag_ECDH10B_0903	1.92059666393862	2.76266197804009	0.167482240945999	1
tnpR_locusTag_ECDH10B_1363	1.7723295528807	2.5758765309262	0.169102218103066	1
ycjF_locusTag_ECDH10B_1441	-8.99777903040967	3.70203538267669	0.169217770269111	1
ybjC_locusTag_ECDH10B_0920	-8.2546257355549	2.99240376659498	0.169974214363465	1
valW_locusTag_ECDH10B_1800	2.23608517923622	0.548443225000894	0.170341461456984	1
feaR_locusTag_ECDH10B_1509	1.7145992523111	3.12553035413513	0.170707861486475	1
yfdR_locusTag_ECDH10B_2524	2.60145037158419	-0.24534646576415	0.170728764839781	1
gspG_locusTag_ECDH10B_3503	2.60148189854615	-0.24534646576415	0.170797238977316	1
yqgC_locusTag_ECDH10B_3115	2.25087580082592	0.192016173996336	0.170828385290365	1
wcaJ_locusTag_ECDH10B_2197	2.13946712479629	4.24904648328459	0.172654529148358	1
ydeI_locusTag_ECDH10B_1667	2.05448863657201	2.65144702811575	0.17313527363726	1
eutT_locusTag_ECDH10B_2624	2.67921657616447	0.140571686256878	0.174422322995559	1
ydfC_locusTag_ECDH10B_1705	2.67922904341516	0.140571686256878	0.174437630038856	1
yddB_locusTag_ECDH10B_1626	2.05387686534017	1.45727245205921	0.176338900571913	1
ymgB_locusTag_ECDH10B_1215	2.13199730046479	0.755177227481006	0.176422814329057	1
srlA_locusTag_ECDH10B_2870	2.19332682319378	0.31340662543667	0.176851913612069	1
ycbQ_locusTag_ECDH10B_1008	2.31831930056216	0.35389937145195	0.177912050115841	1
yieL_locusTag_ECDH10B_3906	1.98323327122381	1.70232413543164	0.178163501302278	1
