1	11
94	3
95	22
96	6
97	12
98	12
99	12
100	21
101	95
102	65
103	72
104	84
105	88
106	126
107	78
108	123
109	107
110	136
111	119
112	269
113	173
114	150
115	95
116	97
117	150
118	162
119	146
120	82
121	179
122	180
123	126
124	220
125	214
126	157
127	174
128	100
129	218
130	225
131	200
132	261
133	237
134	272
135	229
136	238
137	299
138	306
139	285
140	229
141	400
142	305
143	383
144	325
145	393
146	372
147	358
148	381
149	349
150	282
151	438
152	476
153	384
154	442
155	567
156	505
157	614
158	531
159	504
160	655
161	645
162	583
163	743
164	598
165	818
166	512
167	528
168	569
169	744
170	785
171	791
172	713
173	644
174	721
175	961
176	1064
177	844
178	862
179	1034
180	1013
181	939
182	1039
183	1107
184	1016
185	955
186	1164
187	1269
188	1271
189	1208
190	1155
191	1125
192	1168
193	1253
194	1366
195	1182
196	1484
197	1339
198	1347
199	1431
200	1476
201	1435
202	1544
203	1703
204	1594
205	1435
206	1571
207	1744
208	1550
209	1700
210	1894
211	1929
212	1778
213	1733
214	1775
215	1543
216	1771
217	1821
218	2049
219	1928
220	1934
221	2126
222	2385
223	1891
224	2405
225	2402
226	1930
227	2030
228	2457
229	2175
230	2434
231	2659
232	2226
233	2131
234	2539
235	2254
236	2332
237	2138
238	2714
239	2448
240	2025
241	2346
242	2200
243	2585
244	2189
245	2491
246	2438
247	2400
248	2461
249	2456
250	2708
251	2729
252	2564
253	2526
254	2591
255	2710
256	2681
257	2463
258	2236
259	2799
260	2671
261	3281
262	3027
263	2845
264	2870
265	2887
266	2789
267	2908
268	2951
269	2753
270	2890
271	2759
272	2861
273	2874
274	2639
275	2829
276	2439
277	3009
278	2880
279	3442
280	3111
281	2961
282	2699
283	2456
284	2992
285	2873
286	2658
287	2378
288	2594
289	2279
290	2191
291	2564
292	2240
293	2309
294	2388
295	3053
296	2544
297	2533
298	3394
299	2405
300	2640
301	2199
302	2566
303	2555
304	2327
305	2459
306	2116
307	2437
308	2278
309	2324
310	2138
311	2057
312	2093
313	1940
314	2030
315	2176
316	2379
317	1927
318	1701
319	1963
320	1948
321	2158
322	1647
323	1848
324	1820
325	1831
326	1800
327	1855
328	1653
329	1938
330	1764
331	1894
332	1504
333	1534
334	1805
335	1761
336	1831
337	1635
338	1716
339	1350
340	1894
341	1533
342	1372
343	1251
344	1731
345	1342
346	1593
347	1549
348	1429
349	1400
350	1645
351	1562
352	1440
353	1499
354	1343
355	1665
356	1250
357	1178
358	1154
359	1322
360	994
361	1197
362	1149
363	1222
364	1229
365	965
366	1028
367	1188
368	1212
369	1140
370	1150
371	1057
372	1006
373	1197
374	1008
375	900
376	1008
377	1107
378	930
379	847
380	912
381	828
382	1051
383	826
384	774
385	775
386	734
387	876
388	813
389	767
390	726
391	1305
392	836
393	760
394	709
395	646
396	613
397	656
398	810
399	658
400	655
401	642
402	612
403	658
404	801
405	656
406	539
407	630
408	636
409	537
410	547
411	417
412	423
413	467
414	471
415	455
416	479
417	394
418	510
419	498
420	545
421	424
422	556
423	515
424	493
425	389
426	481
427	433
428	460
429	422
430	313
431	306
432	377
433	389
434	342
435	428
436	300
437	427
438	396
439	346
440	355
441	372
442	320
443	287
444	382
445	312
446	229
447	346
448	312
449	227
450	320
451	293
452	193
453	355
454	236
455	211
456	250
457	220
458	201
459	207
460	263
461	236
462	203
463	318
464	255
465	263
466	191
467	253
468	144
469	94
470	192
471	173
472	233
473	189
474	162
475	201
476	173
477	207
478	131
479	99
480	185
481	212
482	157
483	131
484	193
485	139
486	157
487	190
488	193
489	146
490	150
491	153
492	96
493	123
494	239
495	165
496	126
497	88
498	158
499	97
500	224
501	101
502	110
503	84
504	150
505	143
506	133
507	155
508	163
509	75
510	57
511	69
512	146
513	80
514	157
515	92
516	93
517	81
518	22
519	128
520	58
521	80
522	53
523	75
524	70
525	65
526	63
527	46
528	61
529	69
530	39
531	80
532	65
533	48
534	80
535	83
536	74
537	60
538	73
539	58
540	103
541	46
542	78
543	53
